代码,晨星专属号,名称,类型,三年评级,五年评级,今年回报率
10333, 0P0001LGU1, 华夏核心资产混合A, 沪港深积极配置型,0,0, None
11075, 0P0001LGU3, 大成恒享春晓一年定期开放混合A, 沪港深保守混合型（封闭式）,0,0, None
11168, 0P0001LGU5, 嘉实睿享安久双利18个月持有期债券, 积极债券型,0,0, None
11158, 0P0001LGU7, 弘毅远方港股通智选领航混合C, 沪港深积极配置型,0,0, None
11063, 0P0001LH01, 国寿安保鑫钱包货币B, 货币市场基金,0,0, None
10968, 0P0001LH79, 博道嘉丰混合C, 沪港深积极配置型,0,0, None
11104, 0P0001LH7B, 光大保德信智能汽车主题股票, 行业股票 - 科技、传媒及通讯,0,0, None
11223, 0P0001LH7D, 信达澳银星奕混合C, 沪港深积极配置型,0,0, None
516160, 0P0001LH7F, 南方中证新能源ETF, 普通股票型,0,0, None
9949, 0P0001LH7H, 中融安泰一年持有期纯债债券C, 普通债券型基金,0,0, None
10197, 0P0001LHBF, 易方达核心优势股票C, 沪港深股票型基金,0,0, None
10959, 0P0001LHGN, 大成惠泽一年定期开放债券, 短债基金（封闭式）,0,0, None
10827, 0P0001LHGP, 大成产业趋势混合C, 沪港深积极配置型,0,0, None
11128, 0P0001LHGR, 华安精致生活混合A, 沪港深积极配置型,0,0, None
159841, 0P0001LHGT, 天弘中证全指证券公司ETF, 普通股票型,0,0, None
11230, 0P0001LHGV, 创金合信数字经济主题股票C, 沪港深股票型基金,0,0, None
11032, 0P0001LHRZ, 东方红睿泽三年定期开放灵活配置混合C, 沪港深灵活配置型（封闭式）,0,0, None
10148, 0P0001LHVW, 浙商智选经济动能混合A, 沪港深积极配置型,0,0, None
10674, 0P0001LHVZ, 兴全中证800六个月持有期指数增强C, 沪港深股票型基金,0,0, None
516080, 0P0001LI1M, 易方达中证创新药产业ETF, 行业股票 - 医药,0,0, None
11301, 0P0001LI1O, 易方达智造优势混合C, 沪港深积极配置型,0,0, None
11412, 0P0001LI1Q, 易方达远见成长混合C, 沪港深积极配置型,0,0, None
10509, 0P0001LI8A, 中银彭博巴克莱政策性银行债券1-5年指数, 纯债基金,0,0, None
10908, 0P0001LI8C, 大成沪深300指数增强A, 普通股票型,0,0, None
10826, 0P0001LHGO, 大成产业趋势混合A, 沪港深积极配置型,0,0, None
160727, 0P0001LHGQ, 嘉实创业板两年定期开放混合, 沪港深积极配置型（封闭式）,0,0, None
11129, 0P0001LHGS, 华安精致生活混合C, 沪港深积极配置型,0,0, None
11229, 0P0001LHGU, 创金合信数字经济主题股票A, 沪港深股票型基金,0,0, None
11245, 0P0001LHRJ, 中加瑞享纯债债券C, 纯债基金,0,0, None
159849, 0P0001LHVV, 招商中证生物科技主题ETF, 行业股票 - 医药,0,0, None
10149, 0P0001LHVX, 浙商智选经济动能混合C, 沪港深积极配置型,0,0, None
10673, 0P0001LHW0, 兴全中证800六个月持有期指数增强A, 沪港深股票型基金,0,0, None
11300, 0P0001LI1N, 易方达智造优势混合A, 沪港深积极配置型,0,0, None
10115, 0P0001LI1P, 易方达远见成长混合A, 沪港深积极配置型,0,0, None
11228, 0P0001LI47, 西部利得量化成长混合C, 积极配置型,0,0, None
11189, 0P0001LI8B, 建信智汇优选一年持有期混合（MOM）, 沪港深灵活配置型,0,0, None
10909, 0P0001LI8D, 大成沪深300指数增强C, 普通股票型,0,0, None
10833, 0P0001LI8F, 国泰合益混合C, 沪港深保守混合型,0,0, None
10222, 0P0001LI8H, 摩根士丹利华鑫民丰盈和一年持有期混合, 保守混合型基金,0,0, None
10847, 0P0001LI8J, 南方卓越优选3个月持有期混合C, 沪港深积极配置型,0,0, None
10926, 0P0001LI8L, 兴银科技增长1个月滚动持有期混合C, 积极配置型,0,0, None
517050, 0P0001LIFI, 华泰柏瑞中证沪港深互联网ETF, 行业股票 - 科技、传媒及通讯,0,0, None
11328, 0P0001LIGK, 景顺长城新能源产业股票A, 沪港深股票型基金,0,0, None
11292, 0P0001LIPN, 招商添裕纯债债券D, 纯债基金,0,0, None
517300, 0P0001LIPR, 国寿安保中证沪港深300ETF, 沪港深股票型基金,0,0, None
11282, 0P0001LIPT, 华夏消费龙头混合A, 行业混合 - 消费,0,0, None
10503, 0P0001LIPV, 招商稳兴混合A, 保守混合型基金,0,0, None
10837, 0P0001LIPX, 格林泓景债券A, 普通债券型基金,0,0, None
11319, 0P0001LIPZ, 国泰上证综合ETF联接A, 普通股票型,0,0, None
10832, 0P0001LI8E, 国泰合益混合A, 沪港深保守混合型,0,0, None
516600, 0P0001LI8G, 工银瑞信中证消费服务领先ETF, 行业股票 - 消费,0,0, None
10846, 0P0001LI8I, 南方卓越优选3个月持有期混合A, 沪港深积极配置型,0,0, None
10925, 0P0001LI8K, 兴银科技增长1个月滚动持有期混合A, 积极配置型,0,0, None
516000, 0P0001LIFH, 华夏中证大数据产业ETF, 普通股票型,0,0, None
517000, 0P0001LIFJ, 银华中证沪港深500ETF, 沪港深股票型基金,0,0, None
11329, 0P0001LIGL, 景顺长城新能源产业股票C, 沪港深股票型基金,0,0, None
11242, 0P0001LIPO, 东吴进取策略混合C, 积极配置型,0,0, None
517080, 0P0001LIPS, 汇添富中证沪港深500ETF, 沪港深股票型基金,0,0, None
11283, 0P0001LIPU, 华夏消费龙头混合C, 行业混合 - 消费,0,0, None
10504, 0P0001LIPW, 招商稳兴混合C, 保守混合型基金,0,0, None
10838, 0P0001LIPY, 格林泓景债券C, 普通债券型基金,0,0, None
11320, 0P0001LIQ0, 国泰上证综合ETF联接C, 普通股票型,0,0, None
159856, 0P0001LIQ2, 工银瑞信中证沪港深互联网ETF, 行业股票 - 科技、传媒及通讯,0,0, None
11305, 0P0001LIQ4, 工银瑞信创新成长混合C, 沪港深积极配置型,0,0, None
10517, 0P0001LIQ6, 嘉合中债-1-3年政策性金融债指数C, 短债基金,0,0, None
11221, 0P0001LIQ8, 南方匠心优选股票C, 沪港深股票型基金,0,0, None
10729, 0P0001LIQA, 中泰兴诚价值一年持有期混合C, 沪港深积极配置型,0,0, None
900052, 0P0001LISR, 中信证券臻选回报两年持有期混合B, 沪港深积极配置型,0,0,10.07
900010, 0P0001LIST, 中信卓越成长两年持有期混合A, 沪港深积极配置型,0,0,14.63
900100, 0P0001LISV, 中信卓越成长两年持有期混合C, 沪港深积极配置型,0,0,14.56
872019, 0P0001LISX, 广发资管平衡精选一年持有混合C, 沪港深积极配置型,0,0,8.2
970017, 0P0001LISZ, 中信建投价值增长混合C, 积极配置型,0,0,3.73
900059, 0P0001LIT1, 中信证券成长动力混合C, 沪港深积极配置型,0,0,14.05
920928, 0P0001LIT3, 中金进取回报灵活配置混合C, 沪港深灵活配置型,0,0, None
516060, 0P0001LIQ1, 工银瑞信中证创新药产业ETF, 行业股票 - 医药,0,0, None
11304, 0P0001LIQ3, 工银瑞信创新成长混合A, 沪港深积极配置型,0,0, None
10516, 0P0001LIQ5, 嘉合中债-1-3年政策性金融债指数A, 短债基金,0,0, None
11220, 0P0001LIQ7, 南方匠心优选股票A, 沪港深股票型基金,0,0, None
10728, 0P0001LIQ9, 中泰兴诚价值一年持有期混合A, 沪港深积极配置型,0,0, None
900022, 0P0001LISQ, 中信证券臻选回报两年持有期混合A, 沪港深积极配置型,0,0,10.06
900152, 0P0001LISS, 中信证券臻选回报两年持有期混合C, 沪港深积极配置型,0,0,9.99
900090, 0P0001LISU, 中信卓越成长两年持有期混合B, 沪港深积极配置型,0,0,14.65
870009, 0P0001LISW, 广发资管平衡精选一年持有混合A, 沪港深积极配置型,0,0,8.27
970016, 0P0001LISY, 中信建投价值增长混合A, 积极配置型,0,0,3.81
900009, 0P0001LIT0, 中信证券成长动力混合A, 沪港深积极配置型,0,0,14.12
920008, 0P0001LIT2, 中金进取回报灵活配置混合A, 沪港深灵活配置型,0,0,8.64
910017, 0P0001LIT4, 东方红多元策略混合A, 沪港深积极配置型,0,0, None
860006, 0P0001LIVV, 光大阳光优选一年持有混合A, 沪港深积极配置型,0,0,13.42
860056, 0P0001LIVX, 光大阳光优选一年持有混合C, 沪港深积极配置型,0,0,7.44
860050, 0P0001LIVZ, 光大阳光稳债中短债债券C, 普通债券型基金,0,0,0.35
860033, 0P0001LIW1, 光大阳光稳债收益12个月持有债券C, 普通债券型基金,0,0,0.3
860052, 0P0001LIW3, 光大阳光启明星创新驱动主题混合B, 沪港深积极配置型,0,0,12.68
970009, 0P0001LIW5, 方正证券金立方一年持有期混合A, 积极配置型,0,0,10.29
970006, 0P0001LIW7, 华安证券汇赢增利一年持有混合A, 灵活配置型基金,0,0,-0.01
970008, 0P0001LIW9, 华安证券汇赢增利一年持有混合C, 灵活配置型基金,0,0,-0.01
11202, 0P0001LJ12, 财通优势行业轮动混合C, 沪港深积极配置型,0,0, None
11272, 0P0001LJ14, 汇添富价值成长均衡投资混合C, 沪港深积极配置型,0,0, None
11279, 0P0001LJ16, 华夏内需驱动混合C, 沪港深积极配置型,0,0, None
11303, 0P0001LJ18, 易方达悦盈一年持有期混合C, 沪港深保守混合型,0,0, None
10821, 0P0001LIT5, 东方红多元策略混合B, 沪港深积极配置型,0,0, None
860055, 0P0001LIVW, 光大阳光优选一年持有混合B, 沪港深积极配置型,0,0,7.42
860035, 0P0001LIVY, 光大阳光稳债中短债债券A, 普通债券型基金,0,0,0.37
860012, 0P0001LIW0, 光大阳光稳债收益12个月持有债券A, 普通债券型基金,0,0,0.34
860016, 0P0001LIW2, 光大阳光启明星创新驱动主题混合A, 沪港深积极配置型,0,0,12.76
860053, 0P0001LIW4, 光大阳光启明星创新驱动主题混合C, 沪港深积极配置型,0,0,12.6
970010, 0P0001LIW6, 方正证券金立方一年持有期混合C, 积极配置型,0,0,10.36
970007, 0P0001LIW8, 华安证券汇赢增利一年持有混合B, 灵活配置型基金,0,0,-0.1
11201, 0P0001LJ11, 财通优势行业轮动混合A, 沪港深积极配置型,0,0, None
11271, 0P0001LJ13, 汇添富价值成长均衡投资混合A, 沪港深积极配置型,0,0, None
11278, 0P0001LJ15, 华夏内需驱动混合A, 沪港深积极配置型,0,0, None
11302, 0P0001LJ17, 易方达悦盈一年持有期混合A, 沪港深保守混合型,0,0, None
11136, 0P0001LJ19, 广发盛兴混合A, 沪港深积极配置型,0,0, None
517200, 0P0001LJ1B, 嘉实中证沪港深互联网ETF, 行业股票 - 科技、传媒及通讯,0,0, None
11248, 0P0001LJ1D, 嘉实品质回报混合, 沪港深积极配置型,0,0, None
10813, 0P0001LJ1F, 华安添益一年持有期混合A, 保守混合型基金,0,0, None
8719, 0P0001LJ1H, 德邦安顺混合A, 保守混合型基金,0,0, None
159857, 0P0001LJ1J, 天弘中证光伏产业ETF, 普通股票型,0,0, None
10698, 0P0001LJ1L, 中融行业先锋6个月持有期混合C, 沪港深积极配置型,0,0, None
11306, 0P0001LJ98, 富国低碳新经济混合C, 积极配置型,0,0, None
11309, 0P0001LJ9A, 富国消费主题混合C, 行业混合 - 消费,0,0, None
11336, 0P0001LJ9C, 兴全汇吉一年持有期混合A, 沪港深保守混合型,0,0, None
11340, 0P0001LJ9E, 博时战略新材料主题混合A, 沪港深积极配置型,0,0, None
970018, 0P0001LJ9G, 方正证券金港湾六个月持有期债券A, 积极债券型,0,0, None
850003, 0P0001LJ9I, 海通海升六个月持有期债券A, 普通债券型基金,0,0, None
11137, 0P0001LJ1A, 广发盛兴混合C, 沪港深积极配置型,0,0, None
159852, 0P0001LJ1C, 嘉实中证软件服务ETF, 行业股票 - 科技、传媒及通讯,0,0, None
10412, 0P0001LJ1E, 汇安均衡优选混合, 积极配置型,0,0, None
10814, 0P0001LJ1G, 华安添益一年持有期混合C, 保守混合型基金,0,0, None
8720, 0P0001LJ1I, 德邦安顺混合C, 保守混合型基金,0,0, None
10697, 0P0001LJ1K, 中融行业先锋6个月持有期混合A, 沪港深积极配置型,0,0, None
11308, 0P0001LJ97, 富国生物医药科技混合C, 行业混合 - 医药,0,0, None
11307, 0P0001LJ99, 富国天益价值混合C, 积极配置型,0,0, None
11148, 0P0001LJ9B, 南方军工改革灵活配置混合C, 灵活配置型基金,0,0, None
11337, 0P0001LJ9D, 兴全汇吉一年持有期混合C, 沪港深保守混合型,0,0, None
11341, 0P0001LJ9F, 博时战略新材料主题混合C, 沪港深积极配置型,0,0, None
970019, 0P0001LJ9H, 方正证券金港湾六个月持有期债券C, 积极债券型,0,0, None
855001, 0P0001LJ9J, 海通海升六个月持有期债券C, 普通债券型基金,0,0, None
10793, 0P0001LJ9L, 华安成长先锋混合C, 沪港深积极配置型,0,0, None
10576, 0P0001LJ9N, 民生加银兴利混合, 保守混合型基金,0,0, None
11205, 0P0001LJ9P, 兴银中证500指数增强C, 普通股票型,0,0, None
11334, 0P0001LJB6, 鹏华品质优选混合C, 沪港深积极配置型,0,0, None
10785, 0P0001LJE6, 博时创业板指数A, 沪港深股票型基金,0,0, None
516680, 0P0001LJE8, 建信中证细分有色金属产业主题ETF, 普通股票型,0,0, None
11400, 0P0001LJEA, 汇添富数字未来混合C, 沪港深积极配置型,0,0, None
515230, 0P0001LJEC, 国泰中证全指软件ETF, 行业股票 - 科技、传媒及通讯,0,0, None
11364, 0P0001LJEE, 南方兴润价值一年持有期混合C, 沪港深灵活配置型,0,0, None
11460, 0P0001LJJ8, 鹏华创新成长混合A, 沪港深积极配置型,0,0, None
159850, 0P0001LJOG, 华夏恒生中国企业ETF（QDII）, 大中华区股票,0,0, None
10437, 0P0001LJOI, 嘉实竞争力优选混合A, 沪港深积极配置型,0,0, None
10792, 0P0001LJ9K, 华安成长先锋混合A, 沪港深积极配置型,0,0, None
10921, 0P0001LJ9M, 民生加银润利混合, 保守混合型基金,0,0, None
10253, 0P0001LJ9O, 兴银中证500指数增强A, 普通股票型,0,0, None
11333, 0P0001LJB5, 鹏华品质优选混合A, 沪港深积极配置型,0,0, None
11127, 0P0001LJC3, 富国清洁能源产业灵活配置混合C, 沪港深灵活配置型,0,0, None
10786, 0P0001LJE7, 博时创业板指数C, 沪港深股票型基金,0,0, None
11399, 0P0001LJE9, 汇添富数字未来混合A, 沪港深积极配置型,0,0, None
517100, 0P0001LJEB, 富国中证沪港深500ETF, 沪港深股票型基金,0,0, None
11363, 0P0001LJED, 南方兴润价值一年持有期混合A, 沪港深灵活配置型,0,0, None
10694, 0P0001LJEF, 万家内需增长一年持有期混合, 积极配置型,0,0, None
11461, 0P0001LJJ9, 鹏华创新成长混合C, 沪港深积极配置型,0,0, None
159848, 0P0001LJOH, 国联安中证全指证券公司ETF, 普通股票型,0,0, None
10438, 0P0001LJOJ, 嘉实竞争力优选混合C, 沪港深积极配置型,0,0, None
11357, 0P0001LJOL, 华泰柏瑞品质成长混合A, 沪港深积极配置型,0,0, None
11405, 0P0001LJON, 银华稳健增长一年持有期混合, 沪港深积极配置型,0,0, None
11509, 0P0001LJPW, 易方达悦弘一年持有期混合C, 沪港深保守混合型,0,0, None
11087, 0P0001LJPY, 易方达瑞康灵活配置混合C, 沪港深灵活配置型,0,0, None
920923, 0P0001LJTD, 中金新锐股票C, 普通股票型,0,0,4.38
900099, 0P0001LJTF, 中信证券红利价值一年持有混合B, 积极配置型,0,0,18.58
900029, 0P0001LJTH, 中信证券量化优选股票A, 普通股票型,0,0,14.88
900019, 0P0001LJTJ, 中信证券六个月滚动持有债券A, 短债基金,0,0,0.26
900008, 0P0001LJTL, 中信证券稳健回报混合A, 沪港深积极配置型,0,0,9.87
900003, 0P0001LJTN, 中信证券臻选价值成长混合A, 沪港深积极配置型,0,0,15.72
11240, 0P0001LJW0, 东吴行业轮动混合C, 积极配置型,0,0, None
10754, 0P0001LJW2, 招商沪港深科技创新主题精选灵活配置混合C, 沪港深灵活配置型,0,0, None
10467, 0P0001LJOK, 华安锦溶0-5年金融债3个月定期开放债券, 纯债基金（封闭式）,0,0, None
11358, 0P0001LJOM, 华泰柏瑞品质成长混合C, 沪港深积极配置型,0,0, None
11508, 0P0001LJPV, 易方达悦弘一年持有期混合A, 沪港深保守混合型,0,0, None
11086, 0P0001LJPX, 易方达瑞康灵活配置混合A, 沪港深灵活配置型,0,0, None
920003, 0P0001LJTC, 中金新锐股票A, 普通股票型,0,0,4.43
900011, 0P0001LJTE, 中信证券红利价值一年持有混合A, 积极配置型,0,0,18.53
900089, 0P0001LJTG, 中信证券红利价值一年持有混合C, 积极配置型,0,0,18.48
900030, 0P0001LJTI, 中信证券量化优选股票C, 普通股票型,0,0,14.76
900039, 0P0001LJTK, 中信证券六个月滚动持有债券C, 短债基金,0,0,0.3
900078, 0P0001LJTM, 中信证券稳健回报混合C, 沪港深积极配置型,0,0,9.77
900079, 0P0001LJTO, 中信证券臻选价值成长混合C, 沪港深积极配置型,0,0,15.61
11241, 0P0001LJW1, 东吴价值成长双动力混合C, 积极配置型,0,0, None
11321, 0P0001LJW4, 国泰大健康股票C, 普通股票型,0,0, None
11325, 0P0001LJW7, 国泰江源优势精选灵活配置混合C, 灵活配置型基金,0,0, None
11322, 0P0001LJW9, 国泰智能装备股票C, 普通股票型,0,0, None
11401, 0P0001LK1I, 汇添富成长精选混合A, 沪港深积极配置型,0,0, None
10518, 0P0001LK1K, 华夏先锋科技一年定期开放混合A, 行业混合 - 科技、传媒及通讯（封闭式）,0,0, None
11236, 0P0001LK1M, 上投摩根行业睿选股票A, 沪港深股票型基金,0,0, None
970003, 0P0001LK1O, 安信瑞鸿中短债A, 短债基金,0,0,0.5
970005, 0P0001LK1Q, 安信瑞鸿中短债C, 短债基金,0,0,0.48
860036, 0P0001LK1S, 光大阳光混合B, 沪港深积极配置型,0,0,15.85
860018, 0P0001LK1U, 光大阳光智造混合A, 沪港深积极配置型,0,0,16.09
860039, 0P0001LK1W, 光大阳光智造混合C, 沪港深积极配置型,0,0,16.05
11213, 0P0001LK1Y, 富国稳健策略6个月持有期混合C, 沪港深积极配置型,0,0, None
872015, 0P0001LK20, 广发资管昭利中短债A, 短债基金,0,0,0.19
11323, 0P0001LJW6, 国泰智能汽车股票C, 普通股票型,0,0, None
11326, 0P0001LJW8, 国泰医药健康股票C, 行业股票 - 医药,0,0, None
11324, 0P0001LJWA, 国泰价值精选灵活配置混合C, 灵活配置型基金,0,0, None
11402, 0P0001LK1J, 汇添富成长精选混合C, 沪港深积极配置型,0,0, None
10519, 0P0001LK1L, 华夏先锋科技一年定期开放混合C, 行业混合 - 科技、传媒及通讯（封闭式）,0,0, None
